director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,language,content_rating,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,budget,revenue,profit,rate,budget_infl,gross_infl,profit_infl,normalized_profit,profit_str,budget_quartile,genre_count,Family,Musical,Documentary,Sport,Crime,Sci-Fi,History,Adventure,Western,Music,Mystery,Horror,Fantasy,Drama,News,Romance,Comedy,Biography,War,Action,Thriller,Animation,genre_list,ratings_G,ratings_NC-17,ratings_PG,ratings_PG-13,ratings_R,ratings_Unrated,director_count,directed_5_plus_no,directed_5_plus_yes,actor1_count,actor2_count,actor3_count,actor_count,features,sex,fighter,friendship,friend,immigrant,bus,mafia,corporation,breast,scenario,die,hard,stake,pastor,thug,humor,based,novel,drug,secret,death,mail,escape,alien,deaf,murder,lustepic,tale,bear,fish,british,arcade,wizard,mutant,fairy,toy,super,pirate,box,hit,sequel,egg,kong,panic,hawaii,forest,zeus,king,sword,magic,giant,first,part,farm,princess,graduation,accusation,battle,epic
Wes Ball,113.0,47.0,129.0,Aml Ameen,988.0,Action|Mystery|Sci-Fi|Thriller,Ki Hong Lee,The Maze Runner,1783,Jacob Latimore,0.0,based on novel|concrete wall|maze|open ended|teenage boy,http://www.imdb.com/title/tt1790864/?ref_=fn_tt_tt_1,English,PG-13,2014,149.0,6.8,2.35,38000,34000000,348319861,314319861,0.8637154979999999,3936481408.372274,40328078146.862206,36391596738.48993,0.1588245519623754,Success,75,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"['Action', 'Mystery', 'Sci-Fi', 'Thriller']",0,0,0,1,0,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Clooney,118.0,0.0,559.0,Matt Damon,13000.0,Drama|War,Bill Murray,The Monuments Men,27674,Bob Balaban,7.0,art|art expert|nazi stolen art|soldier|world war two,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,English,PG-13,2014,13000.0,6.1,2.35,34000,70000000,154984035,84984035,0.8637154979999999,8104520546.6488,17943875658.000526,9839355111.351725,0.07480109587075627,Some Profits,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"['Drama', 'War']",0,0,0,1,0,0,5.0,0,1,20.0,46.0,2.0,68.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Levan Gabriadze,83.0,6.0,142.0,Renee Olstead,707.0,Horror|Mystery|Thriller,Shelley Hennig,Unfriended,1565,Heather Sossaman,0.0,blender|computer screen|secret|skype|webcam,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,English,R,2014,305.0,5.7,1.85,13000,1000000,62882090,61882090,0.8637154979999999,115778864.95212573,7280417006.017415,7164638141.0652895,0.06633706608877839,Some Profits,25,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,0,1.0,1,0,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Erick Dowdle,93.0,66.0,161.0,Edwin Hodge,1000.0,Horror|Mystery|Thriller,Ben Feldman,"As Above, So Below",1410,Perdita Weeks,0.0,archeologist|catacomb|found footage|paris france|philosopher's stone,http://www.imdb.com/title/tt2870612/?ref_=fn_tt_tt_1,English,R,2014,200.0,6.1,1.85,14000,5000000,40100000,35100000,0.8637154979999999,578894324.7606286,4642732484.580241,4063838159.8196125,0.05652471447147463,Some Profits,25,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,0,2.0,1,0,2.0,1.0,1.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridley Scott,150.0,0.0,748.0,María Valverde,23000.0,Action|Adventure|Drama,Christian Bale,Exodus: Gods and Kings,26489,Ben Mendelsohn,0.0,egypt|exodus|moses|pharaoh|plague,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,English,PG-13,2014,892.0,6.1,2.35,51000,140000000,268031828,128031828,0.8637154979999999,16209041093.2976,31032420816.883392,14823379723.585787,0.0905728329258146,Success,100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Drama']",0,0,0,1,0,0,10.0,0,1,37.0,2.0,2.0,41.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridley Scott,150.0,0.0,748.0,María Valverde,23000.0,Action|Adventure|Drama,Christian Bale,Exodus: Gods and Kings,26490,Ben Mendelsohn,0.0,egypt|exodus|moses|pharaoh|plague,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,English,PG-13,2014,893.0,6.1,2.35,51000,140000000,268031828,128031828,0.8637154979999999,16209041093.2976,31032420816.883392,14823379723.585787,0.0905728329258146,Success,100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Drama']",0,0,0,1,0,0,10.0,0,1,37.0,2.0,2.0,41.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasse Hallström,122.0,529.0,171.0,Charlotte Le Bon,820.0,Comedy|Drama,Manish Dayal,The Hundred-Foot Journey,1484,Juhi Chawla,3.0,chef|haute cuisine|indian cuisine|michelin guide|restaurant,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1,English,PG,2014,201.0,7.3,2.35,55000,22000000,88880821,66880821,0.8637154979999999,2547135028.946766,10290520571.393059,7743385542.446293,0.06816848799096437,Some Profits,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['Comedy', 'Drama']",0,0,1,0,0,0,7.0,0,1,1.0,1.0,1.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francis Lawrence,123.0,508.0,14000.0,Philip Seymour Hoffman,34000.0,Adventure|Sci-Fi|Thriller,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 1,81385,Josh Hutcherson,1.0,based on young adult novel|manipulation|rebellion|symbol|uprising,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,English,PG-13,2014,22000.0,6.7,2.35,52000,125000000,752100229,627100229,0.8637154979999999,14472358119.015715,87077310843.85384,72604952724.83812,0.2734201996435558,Success,100,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Adventure', 'Sci-Fi', 'Thriller']",0,0,0,1,0,0,4.0,1,0,20.0,29.0,14.0,63.0,novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doug Liman,113.0,218.0,509.0,Lara Pulver,10000.0,Action|Adventure|Sci-Fi,Tom Cruise,Edge of Tomorrow,12652,Noah Taylor,1.0,alien|combat|dying repeatedly|end of the world|time loop,http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1,English,PG-13,2014,854.0,7.9,2.35,77000,178000000,370541256,192541256,0.8637154979999999,20608637961.47838,42900846037.61504,22292208076.136665,0.11420762730396582,Success,100,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,1,0,0,5.0,0,1,29.0,1.0,2.0,32.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean-Marc Vallée,115.0,212.0,612.0,Kevin Rankin,2000.0,Adventure|Biography|Drama,Michiel Huisman,Wild,4896,Gaby Hoffmann,1.0,female protagonist|grief|hiking|loss of mother|mother daughter relationship,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1,English,R,2014,820.0,7.1,2.35,38000,15000000,52501541,37501541,0.8637154979999999,1736682974.2818859,6078568825.217491,4341885850.935606,0.05740458473982827,Some Profits,25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['Adventure', 'Biography', 'Drama']",0,0,0,0,1,0,3.0,1,0,4.0,3.0,2.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dave Green,91.0,13.0,140.0,Ella Wahlestedt,803.0,Adventure|Family|Sci-Fi,Teo Halm,Earth to Echo,1921,Jason Gray-Stanford,0.0,alien|bar|construction worker|no opening credits|no title at beginning,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,English,PG,2014,587.0,5.8,1.85,0,13000000,45300000,32300000,0.8637154979999999,1505125244.3776343,5244782582.331295,3739657337.9536605,0.05549885784383838,Some Profits,25,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Adventure', 'Family', 'Sci-Fi']",0,0,1,0,0,0,1.0,1,0,1.0,1.0,1.0,3.0,alien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Farrelly,109.0,101.0,839.0,Kathleen Turner,13000.0,Comedy,Bill Murray,Dumb and Dumber To,16179,Rob Riggle,1.0,adoption|highway travel|road trip|sequel|stupidity,http://www.imdb.com/title/tt2096672/?ref_=fn_tt_tt_1,English,PG-13,2014,899.0,5.7,1.85,55000,40000000,169837010,129837010,0.8637154979999999,4631154598.085029,19663536244.662823,15032381646.577797,0.09123421075395377,Success,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Comedy'],0,0,0,1,0,0,7.0,0,1,23.0,2.0,8.0,33.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommy Lee Jones,122.0,0.0,567.0,Tim Blake Nelson,883.0,Drama|Western,Barry Corbin,The Homesman,2896,Miranda Otto,1.0,abusive marriage|pastor|prison wagon|roast pig|suicide by hanging,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,English,R,2014,596.0,6.6,2.35,0,16000000,3442853,-12557147,0.8637154979999999,1852461839.2340117,398609612.53702086,-1453852226.6969907,0.03906421443426571,Failure,50,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Drama', 'Western']",0,0,0,0,1,0,1.0,1,0,2.0,2.0,2.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Hughes,131.0,385.0,11000.0,Sylvester Stallone,26000.0,Action|Adventure|Thriller,Jason Statham,The Expendables 3,52610,Harrison Ford,15.0,battle|fight|mission|pg 13 sequel to r rated franchise|rescue,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1,English,PG-13,2014,13000.0,6.1,2.35,56000,90000000,206172544,116172544,0.8637154979999999,10420097845.691315,23870423128.612198,13450325282.920881,0.08622785967923584,Success,100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['Action', 'Adventure', 'Thriller']",0,0,0,1,0,0,1.0,1,0,46.0,12.0,20.0,78.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Minkoff,92.0,50.0,517.0,Zach Callison,3000.0,Adventure|Animation|Comedy|Family|Sci-Fi,Ty Burrell,Mr. Peabody & Sherman,5810,Karan Brar,2.0,dog|father son relationship|inventor|talking dog|time travel,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,English,PG,2014,1000.0,6.9,1.85,11000,145000000,272912430,127912430,0.8637154979999999,16787935418.058228,31597491376.72646,14809555958.668236,0.09052908820094799,Success,100,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"['Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",0,0,1,0,0,0,5.0,0,1,9.0,1.0,2.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Gillespie,124.0,44.0,367.0,Suraj Sharma,4000.0,Biography|Drama|Sport,Jon Hamm,Million Dollar Arm,6393,Gregory Alan Williams,0.0,baseball|based on true story|india|sports agent|training,http://www.imdb.com/title/tt1647668/?ref_=fn_tt_tt_1,English,PG,2014,774.0,7.0,2.39,10000,25000000,38307627,13307627,0.8637154979999999,2894471623.803143,4435213573.069405,1540741949.266262,0.048540482230770614,Some Profits,50,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['Biography', 'Drama', 'Sport']",0,0,1,0,0,0,3.0,1,0,9.0,4.0,1.0,14.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Miller,84.0,12.0,334.0,Kate del Castillo,1000.0,Crime|Thriller,Leslie Bibb,No Good Deed,2297,Henry Simmons,2.0,home invasion|police officer shot|police officer shot in the chest|psychopath|three word title,http://www.imdb.com/title/tt2011159/?ref_=fn_tt_tt_1,English,PG-13,2014,345.0,5.6,2.35,0,13200000,53830415,40630415,0.8637154979999999,1528281017.3680594,6232424348.601882,4704143331.233824,0.05855093335766354,Some Profits,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Crime', 'Thriller']",0,0,0,1,0,0,1.0,1,0,2.0,1.0,2.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren Aronofsky,138.0,0.0,8000.0,Emma Watson,12000.0,Action|Adventure|Drama,Anthony Hopkins,Noah,32355,Logan Lerman,2.0,ark|flood|noah's ark|water|wrath of god,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,English,PG-13,2014,9000.0,5.8,1.85,71000,125000000,362637473,237637473,0.8637154979999999,14472358119.015715,41985755013.047134,27513396894.03142,0.13072986055067026,Success,100,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Drama']",0,0,0,1,0,0,5.0,0,1,8.0,5.0,14.0,27.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaume Collet-Serra,106.0,174.0,660.0,Nate Parker,14000.0,Action|Mystery|Thriller,Liam Neeson,Non-Stop,16967,Scoot McNairy,0.0,air marshal|death|passenger|terrorist|transatlantic flight,http://www.imdb.com/title/tt2024469/?ref_=fn_tt_tt_1,English,PG-13,2014,664.0,7.0,2.35,24000,50000000,222809600,172809600,0.8637154979999999,5788943247.606286,25796642588.43715,20007699340.830864,0.10697839513188062,Success,75,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"['Action', 'Mystery', 'Thriller']",0,0,0,1,0,0,6.0,0,1,38.0,6.0,3.0,47.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Liebesman,101.0,473.0,429.0,Danny Woodburn,833.0,Action|Adventure|Comedy|Sci-Fi,Noel Fisher,Teenage Mutant Ninja Turtles,2690,Jeremy Howard,0.0,18 wheeler|mutant|ninja|sewer|turtle,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,English,PG-13,2014,809.0,5.9,2.35,62000,125000000,477200000,352200000,0.8637154979999999,14472358119.015715,55249674355.154396,40777316236.13868,0.17270297755127983,Success,100,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",0,0,0,1,0,0,4.0,1,0,6.0,2.0,2.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Cassavetes,109.0,415.0,119.0,Kate Upton,982.0,Comedy|Romance,Don Johnson,The Other Woman,2357,David Thornton,2.0,beach house|blonde bombshell|cheating husband|revenge|wife meets mistress,http://www.imdb.com/title/tt2203939/?ref_=fn_tt_tt_1,English,PG-13,2014,971.0,6.0,2.35,16000,40000000,196781193,156781193,0.8637154979999999,4631154598.085029,22783103169.465187,18151948571.380157,0.10110594957780875,Success,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"['Comedy', 'Romance']",0,0,0,1,0,0,4.0,1,0,2.0,4.0,2.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stiles White,89.0,10.0,704.0,Shelley Hennig,852.0,Fantasy|Horror,Lin Shaye,Ouija,5056,Daren Kagasoff,0.0,death of girlfriend|funeral|ghost|ouija|spirit,http://www.imdb.com/title/tt1204977/?ref_=fn_tt_tt_1,English,PG-13,2014,707.0,4.4,2.35,18000,5000000,103590271,98590271,0.8637154979999999,578894324.7606286,11993563996.463104,11414669671.702477,0.07978611279139303,Some Profits,25,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Fantasy', 'Horror']",0,0,0,1,0,0,1.0,1,0,9.0,2.0,1.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
José Padilha,117.0,294.0,1000.0,Abbie Cornish,10000.0,Action|Crime|Sci-Fi|Thriller,Gary Oldman,RoboCop,14161,Jennifer Ehle,0.0,law enforcement|police|robocop|robot|technology,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,English,PG-13,2014,2000.0,6.2,2.35,60000,13000000,53424681,40424681,0.8637154979999999,1505125244.3776343,6185448926.609397,4680323682.231762,0.05847555707643849,Some Profits,25,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",0,0,0,1,0,0,2.0,1,0,15.0,8.0,8.0,31.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noam Murro,102.0,263.0,1000.0,Sullivan Stapleton,6000.0,Action|Drama|Fantasy|War,Eva Green,300: Rise of an Empire,10583,Peter Mensah,0.0,army|commander|female rear nudity|greek|navy,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,English,R,2014,1000.0,6.2,2.35,71000,110000000,337580051,227580051,0.8637154979999999,12735675144.733828,39084635135.26071,26348959990.526882,0.1270450487593722,Success,100,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"['Action', 'Drama', 'Fantasy', 'War']",0,0,0,0,1,0,1.0,1,0,6.0,1.0,2.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Marsh,123.0,120.0,149.0,Emily Watson,13000.0,Biography|Drama|Romance,Eddie Redmayne,The Theory of Everything,14100,Simon McBurney,0.0,based on memoir|cambridge university|husband wife relationship|lou gehrig's disease|physicist,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,English,PG-13,2014,876.0,7.7,2.35,90000,15000000,123726688,108726688,0.8637154979999999,1736682974.2818859,14324935500.925795,12588252526.643908,0.0834998665627983,Success,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['Biography', 'Drama', 'Romance']",0,0,0,1,0,0,1.0,1,0,5.0,3.0,2.0,10.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Kasdan,94.0,52.0,214.0,Randall Park,683.0,Comedy,James Wilcox,Sex Tape,1488,Nat Faxon,2.0,sex in a car|sex video|sexual desire|sexuality|undressing,http://www.imdb.com/title/tt1956620/?ref_=fn_tt_tt_1,English,R,2014,392.0,5.1,1.85,0,40000000,126069509,86069509,0.8637154979999999,4631154598.085029,14596184657.091797,9965030059.00677,0.0751987889768373,Some Profits,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Comedy'],0,0,0,0,1,0,3.0,1,0,1.0,2.0,2.0,5.0,sex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Annable,96.0,7.0,642.0,Dee Bradley Baker,874.0,Adventure|Animation|Comedy|Family|Fantasy,Isaac Hempstead Wright,The Boxtrolls,3151,Tracy Morgan,3.0,chase|puppet animation|red hat|stop motion animation|troll,http://www.imdb.com/title/tt0787474/?ref_=fn_tt_tt_1,English,PG,2014,668.0,6.8,1.85,11000,60000000,108255770,48255770,0.8637154979999999,6946731897.127543,12533730175.118382,5586998277.99084,0.06134469084510254,Some Profits,75,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",0,0,1,0,0,0,1.0,1,0,3.0,2.0,2.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergey Bodrov,102.0,44.0,766.0,Djimon Hounsou,12000.0,Action|Adventure|Fantasy,Jeff Bridges,Seventh Son,17098,Olivia Williams,4.0,apprentice|demon|exorcism|master apprentice relationship|witch,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,English,PG-13,2014,3000.0,5.5,2.35,16000,95000000,114178613,19178613,0.8637154979999999,10998992170.451944,13219470214.948025,2220478044.4960823,0.05069147862322048,Some Profits,100,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Fantasy']",0,0,0,1,0,0,1.0,1,0,20.0,10.0,2.0,32.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ava DuVernay,128.0,151.0,852.0,Tom Wilkinson,1000.0,Biography|Drama|History,David Oyelowo,Selma,3869,Oprah Winfrey,0.0,civil rights|courage|protest|selma alabama|u.s. politics,http://www.imdb.com/title/tt1020072/?ref_=fn_tt_tt_1,English,PG-13,2014,1000.0,7.5,2.35,22000,20000000,66787908,46787908,0.8637154979999999,2315577299.0425143,7732628180.766996,5417050881.724483,0.06080689943040418,Some Profits,50,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['Biography', 'Drama', 'History']",0,0,0,1,0,0,1.0,1,0,7.0,12.0,5.0,24.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul King,95.0,17.0,594.0,Matt Lucas,838.0,Animation|Comedy|Family|Fantasy,Julie Walters,Paddington,3697,Sally Hawkins,0.0,bear|ear wax cleaning|fake newsreel|paddington station london|taxidermist,http://www.imdb.com/title/tt1109624/?ref_=fn_tt_tt_1,English,PG,2014,722.0,7.2,2.35,30000,55000000,259207227,204207227,0.8637154979999999,6367837572.366914,30010718529.447998,23642880957.081078,0.1184817750425952,Success,75,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"['Animation', 'Comedy', 'Family', 'Fantasy']",0,0,1,0,0,0,1.0,1,0,2.0,3.0,4.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
