color,director_name,duration,actor_2_name,actor_1_name,movie_title,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,gross,aspect_ratio,Horror,Romance,Family,Animation,Reality-TV,Comedy,Thriller,Game-Show,Western,Film-Noir,Short,Drama,Crime,Musical,Biography,Mystery,Action,Sci-Fi,Sport,Music,History,Adventure,News,Documentary,Fantasy,War,rate,budget_infl,gross_infl,format,profit
Color,Peter Faiman,93,Linda Kozlowski,Paul Hogan,Crocodile Dundee ,David Gulpilil,1,English,Australia,PG-13,8800000,1986,174635000,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,259376853.1,5147304175,Movie,4887927322
Color,Mike Marvin,93,Randy Quaid,Clint Howard,The Wraith ,Nick Cassavetes,2,English,USA,R,2700000,1986,3500000,1.85,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,79581534.47,103161248.4,Movie,23579713.92
Color,John Carpenter,93,Peter Jason,Meg Foster,They Live ,George  Buck  Flower,0,English,USA,R,4000000,1988,13008928,2.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,117898569.6,383433500.8,Movie,265534931.2
Color,Peter Hewitt,93,George Carlin,Keanu Reeves,Bill & Ted s Bogus Journey ,Alex Winter,2,English,USA,PG,20000000,1991,38037513,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3.392746845,589492847.9,1121142093,Movie,531649245.4
Color,Rachel Talalay,93,Tom Arnold,Johnny Depp,Freddy s Dead: The Final Nightmare ,Yaphet Kotto,0,English,USA,R,8500000,1991,34872293,1.85,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,250534460.4,1027848366,Movie,777313905.4
 Black and White,Jonathan Wacks,93,Gary Farmer,Steve Buscemi,Ed and His Dead Mother ,Jon Gries,0,English,USA,PG-13,1800000,1993,25040293,1.78,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,53054356.31,738053681.7,Movie,22156530.81
Color,Russell Mulcahy,93,Peter Boyle,Jonathan Winters,The Shadow ,John Kapelos,0,English,USA,PG-13,25000000,1994,32055248,1.85,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3.392746845,736866059.9,944816971.7,Movie,207950911.8
Color,Charles T. Kanganis,93,Dustin Nguyen,Victor Wong,3 Ninjas Kick Back ,Don Stark,0,English,USA,PG,20000000,1994,11784000,1.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,589492847.9,347329186,Movie,-242163661.9
Color,Joe Chappelle,93,Kim Darby,Donald Pleasence,Halloween: The Curse of Michael Myers ,Mitchell Ryan,0,English,USA,R,5000000,1995,15126948,1.85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,147373212,445861382.9,Movie,298488170.9
Color,Jonathan Lynn,93,Phil Hartman,Austin Pendleton,Sgt. Bilko ,Max Casella,2,English,USA,PG,39000000,1996,30400000,2.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1149511053,896029128.9,Movie,-253481924.6
Color,Tom Holland,93,Bethany Joy Lenz,Joe Mantegna,Thinner ,Kari Wuhrer,0,English,USA,R,8500000,1996,15171475,1.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,250534460.4,447173800.3,Movie,196639339.9
Color,Bob Spiers,93,Richard Briers,Jason Flemyng,Spice World ,Victoria Beckham,1,English,UK,PG,25000000,1997,29247405,1.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392746845,736866059.9,862056803.4,Movie,125190743.5
Color,Richard Kwietniowski,93,Maury Chaykin,Jason Priestley,Love and Death on Long Island ,Danny Webb,1,English,UK,PG-13,19950000,1997,2542264,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,74932322.28,Movie,22156530.81
Color,Jonathan Mostow,93,M.C. Gainey,Kathleen Quinlan,Breakdown ,J.T. Walsh,0,English,USA,R,36000000,1997,50129186,2.35,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3.392746845,1061087126,1477539831,Movie,416452704.7
Color,Lionel C. Martin,93,Gilbert Gottfried,Bernie Mac,How to Be a Player ,Lark Voorhies,2,English,USA,R,19950000,1997,13960203,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,411471991.2,Movie,22156530.81
Color,Sam Miller,93,Alan Williams,Rachel Griffiths,Among Giants ,Rob Jarvis,1,English,UK,R,2500000,1998,64359,Missing,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,73686605.99,1896958.51,Movie,-71789647.48
Color,Steve Boyum,93,M.C. Gainey,Paul Walker,Meet the Deedles ,A.J. Langer,2,English,USA,PG,24000000,1998,4308981,Missing,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,707391417.5,127005674.1,Movie,-580385743.5
Color,Wes Anderson,93,Connie Nielsen,Bill Murray,Rushmore ,Olivia Williams,2,English,USA,R,9000000,1998,17096053,2.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,265271781.6,503900048.6,Movie,238628267
Color,Michael Martin,93,Master P,Joe Estevez,I Got the Hook Up ,Anthony Johnson,2,English,USA,R,3500000,1998,10305534,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,103161248.4,303751929.4,Movie,200590681
Color,Les Mayfield,93,Dave Chappelle,Peter Greene,Blue Streak ,Tamala Jones,1,English,USA,PG-13,65000000,1999,68208190,1.85,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,1915851756,2010412009,Movie,94560252.99
Color,Dennis Dugan,93,Adam Sandler,Steve Buscemi,Big Daddy ,Joey Lauren Adams,0,English,USA,PG-13,34200000,1999,163479795,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,1008032770,4818508497,Movie,3810475727
Color,William Malone,93,Peter Gallagher,Jeffrey Combs,House on Haunted Hill ,Bridgette Wilson-Sampras,0,English,USA,R,19000000,1999,40846082,1.37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,560018205.5,1203923660,Movie,643905454.7
Color,Kunihiko Yuyama,93,Eric Stuart,Veronica Taylor,PokA�mon 3: The Movie ,Lisa Ortiz,0,Japanese,Japan,G,16000000,2000,25040293,1.85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3.392746845,471594278.4,738053681.7,Movie,22156530.81
Color,Harold Ramis,93,Frances O Connor,Brendan Fraser,Bedazzled ,Brian Doyle-Murray,2,English,USA,PG-13,48000000,2000,37879996,2.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,1414782835,1116499336,Movie,-298283499
Color,Ronny Yu,93,Junix Inocian,Meat Loaf,Formula 51 ,Paul Barber,2,English,UK,R,28000000,2001,5204007,2.35,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,825289987.1,153386245.4,Movie,-671903741.8
Color,Jez Butterworth,93,Mathieu Kassovitz,Mark Gatiss,Birthday Girl ,Ben Chaplin,1,English,UK,R,13000000,2001,4919896,2.35,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,383170351.2,145012175.2,Movie,-238158175.9
Color,Henry Selick,93,Bridget Fonda,Brendan Fraser,Monkeybone ,Megan Mullally,0,English,USA,PG-13,75000000,2001,5409517,1.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,2210598180,159443579.1,Movie,-2051154601
Color,Jesse Dylan,93,Fred Willard,Hector Elizondo,How High ,T.J. Thyne,2,English,USA,R,12000000,2001,31155435,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,353695708.8,918295305.3,Movie,564599596.6
Color,DJ Pooh,93,Dr. Dre,Angell Conwell,The Wash ,DJ Pooh,2,English,USA,R,4000000,2001,10097096,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,117898569.6,297608293.8,Movie,179709724.3
Color,Christian Duguay,93,Bridgette Wilson-Sampras,Rufus Sewell,Extreme Ops ,Rupert Graves,0,English,UK,PG-13,40000000,2002,4835968,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,1178985696,142538427.4,Movie,-1036447268
Color,Tamra Davis,93,Katherine Boecher,Britney Spears,Crossroads ,Dave Allen,1,English,USA,PG-13,12000000,2002,37188667,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,353695708.8,1096122661,Movie,742426952.3
Color,Wallace Wolodarsky,93,Barry Watson,Heather Matarazzo,Sorority Boys ,Harland Williams,3,English,USA,R,12000000,2002,10198766,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,353695708.8,300604980.7,Movie,-53090728.02
Color,Miguel Arteta,93,Zooey Deschanel,Jake Gyllenhaal,The Good Girl ,Tim Blake Nelson,3,English,USA,R,5000000,2002,14015786,1.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,147373212,413110280.3,Movie,265737068.3
Color,Lucky McKee,93,Will Estes,James Duval,May ,Nora Zehetner,1,English,USA,R,500000,2002,145540,1.85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,14737321.2,4289739.454,Movie,-10447581.74
Color,Michael Winterbottom,93,Om Puri,Samantha Morton,Code 46 ,Natalie Mendoza,0,English,UK,R,7500000,2003,197148,2.35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,221059818,5810866.799,Movie,-215248951.2
Color,Vincent Gallo,93,Cheryl Tiegs,Vincent Gallo,The Brown Bunny ,Anna Vareschi,0,English,USA,Unrated,10000000,2003,365734,1.66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,294746424,10779878.86,Movie,-283966545.1
Color,Frank Oz,93,Matthew Broderick,Jon Lovitz,The Stepford Wives ,Roger Bart,1,English,USA,PG-13,90000000,2004,59475623,1.85,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,2652717816,1753022719,Movie,-899695096.5
Color,Andrew Adamson,93,Jennifer Saunders,Rupert Everett,Shrek 2 ,Conrad Vernon,1,English,USA,PG,150000000,2004,436471036,1.85,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,4421196360,12864827703,Movie,8443631343
Color,Joel Zwick,93,Nick Zano,Dania Ramirez,Fat Albert ,Alice Greczyn,1,English,USA,PG,26000000,2004,48114556,2.35,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.392746845,766340702.3,1418159332,Movie,651818629.9
Color,Jeff Nathanson,93,Glenn Morshower,Matthew Broderick,The Last Shot ,Tim Blake Nelson,10,English,USA,R,19950000,2004,463730,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,13668275.92,Movie,22156530.81
Color,Tom Reeve,93,Rollo Weeks,Joan Plowright,George and the Dragon ,Simon Callow,4,English,USA,PG,32000000,2004,25040293,2.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.392746845,943188556.7,738053681.7,Movie,22156530.81
Color,Raja Gosnell,93,Linda Cardellini,Sarah Michelle Gellar,Scooby-Doo 2: Monsters Unleashed ,Tim Blake Nelson,0,English,USA,PG,80000000,2004,84185387,1.85,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.392746845,2357971392,2481334177,Movie,123362785.1
Color,Jeff Schaffer,93,Scott Mechlowicz,Matt Damon,EuroTrip ,Jacob Pitts,5,English,USA,R,25000000,2004,17718223,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,736866059.9,522238286.8,Movie,-214627773.1
Color,Karyn Kusama,93,Sophie Okonedo,Charlize Theron,A�on Flux ,Paterson Joseph,0,English,USA,PG-13,62000000,2005,25857987,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,1827427829,762154919.9,Movie,-1065272909
Color,Robert Rodriguez,93,Kristin Davis,Taylor Lautner,The Adventures of Sharkboy and Lavagirl 3-D ,Taylor Dooley,1,English,USA,PG,50000000,2005,39177541,1.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.392746845,1473732120,1154744011,Movie,-318988108.9
Color,Bruce Hunt,93,Cole Hauser,Eddie Cibrian,The Cave ,Marcel Iures,0,English,USA,PG-13,30000000,2005,14888028,2.35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,884239271.9,438819301.3,Movie,-445419970.6
Color,Wayne Beach,93,LL Cool J,Mekhi Phifer,Slow Burn ,Fisher Stevens,0,English,USA,R,15500000,2005,1181197,1.85,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,456856957.2,34815359.18,Movie,-422041598
 Black and White,George Clooney,93,Tate Donovan,Robert Downey Jr.,"Good Night, and Good Luck. ",Alex Borstein,0,English,USA,PG,7500000,2005,31501218,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.392746845,221059818,928487135.6,Movie,707427317.6
Color,Eli Roth,93,Takashi Miike,Jay Hernandez,Hostel ,Rick Hoffman,0,English,USA,R,4800000,2005,47277326,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,141478283.5,1393482277,Movie,1252003994
 Black and White,Andrew Currie,93,Henry Czerny,Alexia Fast,Fido ,Kesun Loder,1,English,Canada,R,8000000,2006,298110,2.35,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,235797139.2,8786685.645,Movie,-227010453.5
Color,Joachim RA�nning,93,Sam Shepard,Salma Hayek,Bandidas ,Dwight Yoakam,2,English,France,PG-13,32000000,2006,25040293,2.35,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,943188556.7,738053681.7,Movie,22156530.81
Color,Geoffrey Sax,93,Sophie Okonedo,Alex Pettyfer,Alex Rider: Operation Stormbreaker ,Ashley Walters,3,English,Germany,PG,40000000,2006,652526,2.35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.392746845,1178985696,19232970.5,Movie,-1159752725
Color,Shawn Levy,93,Henry Czerny,Roger Rees,The Pink Panther ,William Abadie,0,English,USA,PG,65000000,2006,82226474,1.85,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.392746845,1915851756,2423595917,Movie,507744160.9
Color,John Whitesell,93,Jorge Garcia,Matthew Broderick,Deck the Halls ,Alia Shawkat,0,English,USA,PG,19950000,2006,35092918,1.85,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,1034351209,Movie,22156530.81
Color,Mark Neveldine,93,Edi Gathegi,Jason Statham,Crank ,Jose Pablo Cantillo,1,English,USA,R,12000000,2006,27829874,1.78,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,353695708.8,820275584.1,Movie,466579875.3
Color,Karen Moncrieff,93,Bruce Davison,James Franco,The Dead Girl ,Piper Laurie,0,English,USA,R,19950000,2006,17311,1.85,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,510235.5345,Movie,22156530.81
Color,Adam Green,93,Kane Hodder,Joel David Moore,Hatchet ,Joel Murray,0,English,USA,R,1500000,2006,25040293,1.85,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,44211963.6,738053681.7,Movie,22156530.81
Color,Chris Miller,93,Eric Idle,Justin Timberlake,Shrek the Third ,Rupert Everett,2,English,USA,PG,160000000,2007,320706665,1.85,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,4715942784,9452714265,Movie,4736771482
Color,Josh Gordon,93,Amy Poehler,Will Ferrell,Blades of Glory ,Jon Heder,2,English,USA,PG-13,61000000,2007,118153533,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,1797953186,3482533133,Movie,1684579947
Color,Jason Friedberg,93,Carmen Electra,David Carradine,Epic Movie ,Fred Willard,11,English,USA,PG-13,20000000,2007,39737645,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.392746845,589492847.9,1171252876,Movie,581760028.1
Color,Jake Paltrow,93,Gael Le Cornec,Stephen Graham,The Good Night ,Keith Allen,1,English,USA,R,15000000,2007,20380,1.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.392746845,442119636,600693.2121,Movie,-441518942.7
Color,Bob Odenkirk,93,Lee Majors,Jenna Fischer,The Brothers Solomon ,Will Forte,2,English,USA,R,10000000,2007,900926,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,294746424,26554471.68,Movie,-268191952.3
Color,Scott Marshall,93,Drew Waters,Drew Fuller,Blonde Ambition ,Larry Miller,1,English,USA,PG-13,10000000,2007,5561,1.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,294746424,163908.4864,Movie,-294582515.5
Color,Don Michael Paul,93,Faizon Love,Jeffrey Jones,Who s Your Caddy ,Lil  Wayne,0,English,USA,PG-13,7000000,2007,5694308,1.85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.392746845,206322496.8,167837692,Movie,-38484804.78
Color,John Dahl,93,Aaron Hughes,Philip Baker Hall,You Kill Me ,Jayne Eastwood,1,English,USA,R,4000000,2007,2426851,2.55,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,117898569.6,71530565.38,Movie,-46368004.21
Color,Pierre Morel,93,Holly Valance,Liam Neeson,Taken ,Xander Berkeley,0,English,France,PG-13,25000000,2008,145000989,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,736866059.9,4273852298,Movie,3536986238
Color,Jugal Hansraj,93,Sanjay Mishra,Saif Ali Khan,Roadside Romeo ,Javed Jaffrey,0,Hindi,India,PG,19950000,2008,55202,2.35,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,1627059.21,Movie,22156530.81
Color,Sam Fell,93,Matthew Broderick,Emma Watson,The Tale of Despereaux ,Frank Langella,0,English,UK,G,60000000,2008,50818750,2.35,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,1768478544,1497864483,Movie,-270614060.5
Color,Eric Brevig,93,Brendan Fraser,Josh Hutcherson,Journey to the Center of the Earth ,Anita Briem,0,English,USA,PG,45000000,2008,101702060,1.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3.392746845,1326358908,2997631850,Movie,1671272942
Color,Carter Smith,93,Jonathan Tucker,Laura Ramsey,The Ruins ,Sergio CalderA�n,0,English,USA,R,8000000,2008,17427926,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,235797139.2,513681886.6,Movie,277884747.4
Color,Lori Petty,93,ChloA� Grace Moretz,Jennifer Lawrence,The Poker House ,Bokeem Woodbine,3,English,USA,R,19950000,2008,25040293,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,738053681.7,Movie,22156530.81
Color,Rachel Goldenberg,93,Mark Hengst,Dustin Fitzsimons,Sunday School Musical ,Debra Lynn Hull,0,English,USA,G,19950000,2008,25040293,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,738053681.7,Movie,22156530.81
Color,Justin Molotnikov,93,Stephen McCole,Jo Hartley,Crying with Laughter ,Joe Cassidy,1,English,UK,Missing,19950000,2009,25040293,Missing,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,738053681.7,Movie,22156530.81
Color,Ben Wheatley,93,Tony Way,Michael Smiley,Down Terrace ,David Schaal,4,English,UK,R,19950000,2009,9609,Missing,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,283221.8388,Movie,22156530.81
Color,Lasse HallstrA�m,93,Sarah Roemer,Cary-Hiroyuki Tagawa,Hachi: A Dog s Tale ,Joan Allen,0,English,USA,G,16000000,2009,25040293,1.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,471594278.4,738053681.7,Movie,22156530.81
Color,Michel Orion Scott,93,Rowan Isaacson,Temple Grandin,The Horse Boy ,Simon Baron-Cohen,0,English,USA,Unrated,160000,2009,155984,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.392746845,4715942.784,4597572.62,Movie,-118370.1639
Color,Reinhard Klooss,93,Vanessa Redgrave,Jim Broadbent,Animals United ,James Corden,0,German,Germany,PG,19950000,2010,25040293,2.39,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,588019115.8,738053681.7,Movie,22156530.81
Color,Mike Mitchell,93,Kathy Griffin,Jon Hamm,Shrek Forever After ,Mary Kay Place,2,English,USA,PG,165000000,2010,238371987,2.35,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,4863315996,7025929074,Movie,2162613079
Color,Heidi Ewing,93,James Ransone,Greg Crowe,Freakonomics ,Tempestt Bledsoe,0,English,USA,PG-13,3000000,2010,100675,Missing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.392746845,88423927.19,2967359.623,Movie,-85456567.57
Color,Nick Tomnay,93,Clayne Crawford,David Hyde Pierce,The Perfect Host ,Nathaniel Parker,1,English,USA,R,500000,2010,48430,1.85,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,14737321.2,1427456.931,Movie,-13309864.27
Color,Aki KaurismA�ki,93,Kati Outinen,Jean-Pierre LA�aud,Le Havre ,Jean-Pierre Darroussin,1,French,Finland,Unrated,3850000,2011,611709,1.85,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.392746845,113477373.2,18029904.03,Movie,-95447469.2
Color,Steven Soderbergh,93,Michael Fassbender,Channing Tatum,Haywire ,Michael Angarano,5,English,Ireland,R,23000000,2011,18934858,2.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,677916775.1,558098168.4,Movie,-119818606.7
Color,Simon West,93,Tony Goldwyn,Jason Statham,The Mechanic ,Mini Anden,0,English,USA,R,40000000,2011,29113588,2.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.392746845,1178985696,858112595.2,Movie,-320873100.7
Color,Duncan Jones,93,Cas Anvar,Jake Gyllenhaal,Source Code ,Russell Peters,3,English,USA,PG-13,32000000,2011,54696902,1.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.392746845,943188556.7,1612171627,Movie,668983070
Color,Joseph Kahn,93,Shanley Caswell,Josh Hutcherson,Detention ,Parker Bagley,2,English,USA,R,10000000,2011,25040293,2.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.392746845,294746424,738053681.7,Movie,22156530.81
Color,Joseph Dorman,93,Peter Riegert,Rachel Dratch,Sholem Aleichem: Laughing in the Darkness ,Jason Kravits,1,English,USA,Unrated,500000,2011,906666,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.392746845,14737321.2,26723656.12,Movie,11986334.93
Color,Kimble Rendall,93,Cariba Heine,Alex Russell,Bait ,Richard Brancatisano,1,English,Australia,R,30000000,2012,25040293,1.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.392746845,884239271.9,738053681.7,Movie,22156530.81
Color,Ruba Nadda,93,Bonnie Lee Bouman,Saad Siddiqui,Inescapable ,Fadia Nadda,3,English,Canada,R,4000000,2012,4063,2.35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.392746845,117898569.6,119755.4721,Movie,-117778814.1
Color,Mark Andrews,93,John Ratzenberger,Kelly Macdonald,Brave ,Julie Walters,0,English,USA,PG,185000000,2012,237282182,2.35,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.392746845,5452808843,6993807462,Movie,1540998618
